timestamp,supply(kg),item,corporation,location
2020-03-01,0.0,TG,D,S
2020-03-02,20011.0,TG,D,S
2020-03-03,10419.0,TG,D,S
2020-03-04,9317.0,TG,D,S
2020-03-05,7611.0,TG,D,S
2020-03-06,15008.0,TG,D,S
2020-03-07,11658.0,TG,D,S
2020-03-08,0.0,TG,D,S
2020-03-09,15319.0,TG,D,S
2020-03-10,8229.0,TG,D,S
2020-03-11,8122.0,TG,D,S
2020-03-12,4238.0,TG,D,S
2020-03-13,11281.0,TG,D,S
2020-03-14,7646.0,TG,D,S
2020-03-15,0.0,TG,D,S
2020-03-16,7378.0,TG,D,S
2020-03-17,5135.0,TG,D,S
2020-03-18,5976.0,TG,D,S
2020-03-19,6923.0,TG,D,S
2020-03-20,4212.0,TG,D,S
2020-03-21,3021.0,TG,D,S
2020-03-22,0.0,TG,D,S
2020-03-23,4477.0,TG,D,S
2020-03-24,2289.0,TG,D,S
2020-03-25,1875.0,TG,D,S
2020-03-26,1180.0,TG,D,S
2020-03-27,790.0,TG,D,S
2020-03-28,2515.0,TG,D,S
2020-03-29,0.0,TG,D,S
2020-03-30,1608.0,TG,D,S
2020-03-31,1200.0,TG,D,S
2020-04-01,780.0,TG,D,S
2020-04-02,500.0,TG,D,S
2020-04-03,370.0,TG,D,S
2020-04-04,0.0,TG,D,S
2020-04-05,0.0,TG,D,S
2020-04-06,0.0,TG,D,S
2020-04-07,644.0,TG,D,S
2020-04-08,1236.0,TG,D,S
2020-04-09,1368.0,TG,D,S
2020-04-10,972.0,TG,D,S
2020-04-11,1062.0,TG,D,S
2020-04-12,0.0,TG,D,S
2020-04-13,1035.0,TG,D,S
2020-04-14,360.0,TG,D,S
2020-04-15,2112.0,TG,D,S
2020-04-16,549.0,TG,D,S
2020-04-17,300.0,TG,D,S
2020-04-18,6726.0,TG,D,S
2020-04-19,0.0,TG,D,S
2020-04-20,840.0,TG,D,S
2020-04-21,672.0,TG,D,S
2020-04-22,330.0,TG,D,S
2020-04-23,330.0,TG,D,S
2020-04-24,1250.0,TG,D,S
2020-04-25,540.0,TG,D,S
2020-04-26,0.0,TG,D,S
2020-04-27,378.0,TG,D,S
2020-04-28,300.0,TG,D,S
2020-04-29,360.0,TG,D,S
2020-04-30,0.0,TG,D,S
2020-05-01,300.0,TG,D,S
2020-05-02,300.0,TG,D,S
2020-05-03,0.0,TG,D,S
2020-05-04,192.0,TG,D,S
2020-05-05,312.0,TG,D,S
2020-05-06,0.0,TG,D,S
2020-05-07,225.0,TG,D,S
2020-05-08,786.0,TG,D,S
2020-05-09,486.0,TG,D,S
2020-05-10,0.0,TG,D,S
2020-05-11,0.0,TG,D,S
2020-05-12,801.0,TG,D,S
2020-05-13,0.0,TG,D,S
2020-05-14,765.0,TG,D,S
2020-05-15,0.0,TG,D,S
2020-05-16,150.0,TG,D,S
2020-05-17,0.0,TG,D,S
2020-05-18,204.0,TG,D,S
2020-05-19,957.0,TG,D,S
2020-05-20,60.0,TG,D,S
2020-05-21,747.0,TG,D,S
2020-05-22,0.0,TG,D,S
2020-05-23,630.0,TG,D,S
2020-05-24,0.0,TG,D,S
2020-05-25,132.0,TG,D,S
2020-05-26,1030.0,TG,D,S
2020-05-27,210.0,TG,D,S
2020-05-28,888.0,TG,D,S
2020-05-29,360.0,TG,D,S
2020-05-30,300.0,TG,D,S
2020-05-31,0.0,TG,D,S
2020-06-01,243.0,TG,D,S
2020-06-02,687.0,TG,D,S
2020-06-03,330.0,TG,D,S
2020-06-04,927.0,TG,D,S
2020-06-05,165.0,TG,D,S
2020-06-06,90.0,TG,D,S
2020-06-07,0.0,TG,D,S
2020-06-08,715.0,TG,D,S
2020-06-09,135.0,TG,D,S
2020-06-10,171.0,TG,D,S
2020-06-11,267.0,TG,D,S
2020-06-12,354.0,TG,D,S
2020-06-13,355.0,TG,D,S
2020-06-14,0.0,TG,D,S
2020-06-15,300.0,TG,D,S
2020-06-16,300.0,TG,D,S
2020-06-17,450.0,TG,D,S
2020-06-18,496.0,TG,D,S
2020-06-19,345.0,TG,D,S
2020-06-20,1054.0,TG,D,S
2020-06-21,0.0,TG,D,S
2020-06-22,330.0,TG,D,S
2020-06-23,956.0,TG,D,S
2020-06-24,775.0,TG,D,S
2020-06-25,111.0,TG,D,S
2020-06-26,285.0,TG,D,S
2020-06-27,804.0,TG,D,S
2020-06-28,0.0,TG,D,S
2020-06-29,968.0,TG,D,S
2020-06-30,402.0,TG,D,S
2020-07-01,327.0,TG,D,S
2020-07-02,651.0,TG,D,S
2020-07-03,1361.0,TG,D,S
2020-07-04,434.0,TG,D,S
2020-07-05,0.0,TG,D,S
2020-07-06,742.0,TG,D,S
2020-07-07,630.0,TG,D,S
2020-07-08,450.0,TG,D,S
2020-07-09,535.0,TG,D,S
2020-07-10,591.0,TG,D,S
2020-07-11,737.0,TG,D,S
2020-07-12,0.0,TG,D,S
2020-07-13,1052.0,TG,D,S
2020-07-14,330.0,TG,D,S
2020-07-15,399.0,TG,D,S
2020-07-16,230.0,TG,D,S
2020-07-17,440.0,TG,D,S
2020-07-18,420.0,TG,D,S
2020-07-19,0.0,TG,D,S
2020-07-20,860.0,TG,D,S
2020-07-21,405.0,TG,D,S
2020-07-22,470.0,TG,D,S
2020-07-23,520.0,TG,D,S
2020-07-24,670.0,TG,D,S
2020-07-25,240.0,TG,D,S
2020-07-26,0.0,TG,D,S
2020-07-27,575.0,TG,D,S
2020-07-28,390.0,TG,D,S
2020-07-29,1108.0,TG,D,S
2020-07-30,150.0,TG,D,S
2020-07-31,250.0,TG,D,S
2020-08-01,0.0,TG,D,S
2020-08-02,0.0,TG,D,S
2020-08-03,580.0,TG,D,S
2020-08-04,210.0,TG,D,S
2020-08-05,270.0,TG,D,S
2020-08-06,592.0,TG,D,S
2020-08-07,360.0,TG,D,S
2020-08-08,808.0,TG,D,S
2020-08-09,0.0,TG,D,S
2020-08-10,450.0,TG,D,S
2020-08-11,752.0,TG,D,S
2020-08-12,468.0,TG,D,S
2020-08-13,440.0,TG,D,S
2020-08-14,1404.0,TG,D,S
2020-08-15,610.0,TG,D,S
2020-08-16,0.0,TG,D,S
2020-08-17,270.0,TG,D,S
2020-08-18,1110.0,TG,D,S
2020-08-19,955.0,TG,D,S
2020-08-20,440.0,TG,D,S
2020-08-21,1095.0,TG,D,S
2020-08-22,1425.0,TG,D,S
2020-08-23,0.0,TG,D,S
2020-08-24,940.0,TG,D,S
2020-08-25,1530.0,TG,D,S
2020-08-26,525.0,TG,D,S
2020-08-27,0.0,TG,D,S
2020-08-28,495.0,TG,D,S
2020-08-29,958.0,TG,D,S
2020-08-30,0.0,TG,D,S
2020-08-31,1275.0,TG,D,S
2020-09-01,710.0,TG,D,S
2020-09-02,345.0,TG,D,S
2020-09-03,150.0,TG,D,S
2020-09-04,795.0,TG,D,S
2020-09-05,900.0,TG,D,S
2020-09-06,0.0,TG,D,S
2020-09-07,1269.0,TG,D,S
2020-09-08,1107.0,TG,D,S
2020-09-09,2204.0,TG,D,S
2020-09-10,570.0,TG,D,S
2020-09-11,1469.0,TG,D,S
2020-09-12,2582.0,TG,D,S
2020-09-13,0.0,TG,D,S
2020-09-14,1430.0,TG,D,S
2020-09-15,1278.0,TG,D,S
2020-09-16,1236.0,TG,D,S
2020-09-17,2618.0,TG,D,S
2020-09-18,2644.0,TG,D,S
2020-09-19,2057.0,TG,D,S
2020-09-20,0.0,TG,D,S
2020-09-21,2084.0,TG,D,S
2020-09-22,3181.0,TG,D,S
2020-09-23,2554.0,TG,D,S
2020-09-24,3024.0,TG,D,S
2020-09-25,4979.0,TG,D,S
2020-09-26,6629.0,TG,D,S
2020-09-27,0.0,TG,D,S
2020-09-28,5325.0,TG,D,S
2020-09-29,6442.0,TG,D,S
2020-09-30,2410.0,TG,D,S
2020-10-01,0.0,TG,D,S
2020-10-02,0.0,TG,D,S
2020-10-03,0.0,TG,D,S
2020-10-04,0.0,TG,D,S
2020-10-05,13731.0,TG,D,S
2020-10-06,10349.0,TG,D,S
2020-10-07,7795.0,TG,D,S
2020-10-08,7892.0,TG,D,S
2020-10-09,10560.0,TG,D,S
2020-10-10,17860.0,TG,D,S
2020-10-11,0.0,TG,D,S
2020-10-12,18076.0,TG,D,S
2020-10-13,11482.0,TG,D,S
2020-10-14,6082.0,TG,D,S
2020-10-15,12814.0,TG,D,S
2020-10-16,17866.0,TG,D,S
2020-10-17,9995.0,TG,D,S
2020-10-18,0.0,TG,D,S
2020-10-19,24550.0,TG,D,S
2020-10-20,14403.0,TG,D,S
2020-10-21,20835.0,TG,D,S
2020-10-22,11570.0,TG,D,S
2020-10-23,10740.0,TG,D,S
2020-10-24,5565.0,TG,D,S
2020-10-25,0.0,TG,D,S
2020-10-26,14305.0,TG,D,S
2020-10-27,13433.0,TG,D,S
2020-10-28,10985.0,TG,D,S
2020-10-29,7526.0,TG,D,S
2020-10-30,11309.0,TG,D,S
2020-10-31,8050.0,TG,D,S
2020-11-01,0.0,TG,D,S
2020-11-02,10000.0,TG,D,S
2020-11-03,13465.0,TG,D,S
2020-11-04,8357.0,TG,D,S
2020-11-05,7346.0,TG,D,S
2020-11-06,10724.0,TG,D,S
2020-11-07,11720.0,TG,D,S
2020-11-08,0.0,TG,D,S
2020-11-09,24070.0,TG,D,S
2020-11-10,17605.0,TG,D,S
2020-11-11,17030.0,TG,D,S
2020-11-12,12855.0,TG,D,S
2020-11-13,9630.0,TG,D,S
2020-11-14,5910.0,TG,D,S
2020-11-15,0.0,TG,D,S
2020-11-16,14244.0,TG,D,S
2020-11-17,9890.0,TG,D,S
2020-11-18,10565.0,TG,D,S
2020-11-19,6915.0,TG,D,S
2020-11-20,18635.0,TG,D,S
2020-11-21,18829.0,TG,D,S
2020-11-22,0.0,TG,D,S
2020-11-23,14760.0,TG,D,S
2020-11-24,15733.0,TG,D,S
2020-11-25,18355.0,TG,D,S
2020-11-26,13525.0,TG,D,S
2020-11-27,13099.0,TG,D,S
2020-11-28,12361.0,TG,D,S
2020-11-29,0.0,TG,D,S
2020-11-30,13721.0,TG,D,S
2020-12-01,9499.0,TG,D,S
2020-12-02,12910.0,TG,D,S
2020-12-03,11565.0,TG,D,S
2020-12-04,9775.0,TG,D,S
2020-12-05,10440.0,TG,D,S
2020-12-06,0.0,TG,D,S
2020-12-07,17050.0,TG,D,S
2020-12-08,11110.0,TG,D,S
2020-12-09,8790.0,TG,D,S
2020-12-10,9765.0,TG,D,S
2020-12-11,6275.0,TG,D,S
2020-12-12,6925.0,TG,D,S
2020-12-13,0.0,TG,D,S
2020-12-14,14284.0,TG,D,S
2020-12-15,9434.0,TG,D,S
2020-12-16,9120.0,TG,D,S
2020-12-17,10856.0,TG,D,S
2020-12-18,11632.0,TG,D,S
2020-12-19,20331.0,TG,D,S
2020-12-20,0.0,TG,D,S
2020-12-21,16325.0,TG,D,S
2020-12-22,15425.0,TG,D,S
2020-12-23,15415.0,TG,D,S
2020-12-24,18195.0,TG,D,S
2020-12-25,15626.0,TG,D,S
2020-12-26,22540.0,TG,D,S
2020-12-27,0.0,TG,D,S
2020-12-28,18845.0,TG,D,S
2020-12-29,12705.0,TG,D,S
2020-12-30,13717.0,TG,D,S
2020-12-31,5408.0,TG,D,S
2021-01-01,0.0,TG,D,S
2021-01-02,0.0,TG,D,S
2021-01-03,0.0,TG,D,S
2021-01-04,41474.0,TG,D,S
2021-01-05,13460.0,TG,D,S
2021-01-06,27466.0,TG,D,S
2021-01-07,33704.0,TG,D,S
2021-01-08,34570.0,TG,D,S
2021-01-09,14804.0,TG,D,S
2021-01-10,0.0,TG,D,S
2021-01-11,23300.0,TG,D,S
2021-01-12,15844.0,TG,D,S
2021-01-13,38730.0,TG,D,S
2021-01-14,34220.0,TG,D,S
2021-01-15,62890.0,TG,D,S
2021-01-16,59650.0,TG,D,S
2021-01-17,0.0,TG,D,S
2021-01-18,53326.0,TG,D,S
2021-01-19,37396.0,TG,D,S
2021-01-20,39864.0,TG,D,S
2021-01-21,43302.0,TG,D,S
2021-01-22,39890.0,TG,D,S
2021-01-23,44470.0,TG,D,S
2021-01-24,0.0,TG,D,S
2021-01-25,33652.0,TG,D,S
2021-01-26,28640.0,TG,D,S
2021-01-27,23330.0,TG,D,S
2021-01-28,35530.0,TG,D,S
2021-01-29,29110.0,TG,D,S
2021-01-30,18260.0,TG,D,S
2021-01-31,0.0,TG,D,S
2021-02-01,25022.0,TG,D,S
2021-02-02,24775.0,TG,D,S
2021-02-03,24868.0,TG,D,S
2021-02-04,23334.0,TG,D,S
2021-02-05,14928.0,TG,D,S
2021-02-06,0.0,TG,D,S
2021-02-07,0.0,TG,D,S
2021-02-08,27961.0,TG,D,S
2021-02-09,32748.0,TG,D,S
2021-02-10,18572.0,TG,D,S
2021-02-11,15090.0,TG,D,S
2021-02-12,0.0,TG,D,S
2021-02-13,0.0,TG,D,S
2021-02-14,0.0,TG,D,S
2021-02-15,9827.0,TG,D,S
2021-02-16,20155.0,TG,D,S
2021-02-17,15969.5,TG,D,S
2021-02-18,15699.0,TG,D,S
2021-02-19,28841.0,TG,D,S
2021-02-20,9745.0,TG,D,S
2021-02-21,0.0,TG,D,S
2021-02-22,20303.0,TG,D,S
2021-02-23,18045.0,TG,D,S
2021-02-24,14389.0,TG,D,S
2021-02-25,9425.0,TG,D,S
2021-02-26,10413.0,TG,D,S
2021-02-27,8556.0,TG,D,S
2021-02-28,0.0,TG,D,S
2021-03-01,12917.0,TG,D,S
2021-03-02,15987.0,TG,D,S
2021-03-03,11772.0,TG,D,S
2021-03-04,7091.0,TG,D,S
2021-03-05,11960.0,TG,D,S
2021-03-06,10535.0,TG,D,S
2021-03-07,0.0,TG,D,S
2021-03-08,14772.0,TG,D,S
2021-03-09,11054.0,TG,D,S
2021-03-10,5601.0,TG,D,S
2021-03-11,7063.0,TG,D,S
2021-03-12,10950.0,TG,D,S
2021-03-13,2997.0,TG,D,S
2021-03-14,0.0,TG,D,S
2021-03-15,7213.0,TG,D,S
2021-03-16,5067.0,TG,D,S
2021-03-17,3870.0,TG,D,S
2021-03-18,2622.0,TG,D,S
2021-03-19,3171.0,TG,D,S
2021-03-20,4114.0,TG,D,S
2021-03-21,0.0,TG,D,S
2021-03-22,3219.0,TG,D,S
2021-03-23,4097.0,TG,D,S
2021-03-24,4708.0,TG,D,S
2021-03-25,6244.0,TG,D,S
2021-03-26,6273.0,TG,D,S
2021-03-27,4356.0,TG,D,S
2021-03-28,0.0,TG,D,S
2021-03-29,2837.0,TG,D,S
2021-03-30,1501.0,TG,D,S
2021-03-31,803.0,TG,D,S
2021-04-01,1277.0,TG,D,S
2021-04-02,2661.0,TG,D,S
2021-04-03,2152.0,TG,D,S
2021-04-04,0.0,TG,D,S
2021-04-05,3940.0,TG,D,S
2021-04-06,996.0,TG,D,S
2021-04-07,1707.0,TG,D,S
2021-04-08,444.0,TG,D,S
2021-04-09,500.0,TG,D,S
2021-04-10,885.0,TG,D,S
2021-04-11,0.0,TG,D,S
2021-04-12,693.0,TG,D,S
2021-04-13,471.0,TG,D,S
2021-04-14,0.0,TG,D,S
2021-04-15,801.0,TG,D,S
2021-04-16,399.0,TG,D,S
2021-04-17,147.0,TG,D,S
2021-04-18,0.0,TG,D,S
2021-04-19,825.0,TG,D,S
2021-04-20,1143.0,TG,D,S
2021-04-21,570.0,TG,D,S
2021-04-22,822.0,TG,D,S
2021-04-23,609.0,TG,D,S
2021-04-24,300.0,TG,D,S
2021-04-25,0.0,TG,D,S
2021-04-26,300.0,TG,D,S
2021-04-27,300.0,TG,D,S
2021-04-28,369.0,TG,D,S
2021-04-29,0.0,TG,D,S
2021-04-30,0.0,TG,D,S
2021-05-01,0.0,TG,D,S
2021-05-02,0.0,TG,D,S
2021-05-03,300.0,TG,D,S
2021-05-04,348.0,TG,D,S
2021-05-05,471.0,TG,D,S
2021-05-06,0.0,TG,D,S
2021-05-07,0.0,TG,D,S
2021-05-08,0.0,TG,D,S
2021-05-09,0.0,TG,D,S
2021-05-10,0.0,TG,D,S
2021-05-11,384.0,TG,D,S
2021-05-12,90.0,TG,D,S
2021-05-13,180.0,TG,D,S
2021-05-14,408.0,TG,D,S
2021-05-15,93.0,TG,D,S
2021-05-16,0.0,TG,D,S
2021-05-17,416.0,TG,D,S
2021-05-18,375.0,TG,D,S
2021-05-19,465.0,TG,D,S
2021-05-20,290.0,TG,D,S
2021-05-21,432.0,TG,D,S
2021-05-22,255.0,TG,D,S
2021-05-23,0.0,TG,D,S
2021-05-24,363.0,TG,D,S
2021-05-25,0.0,TG,D,S
2021-05-26,120.0,TG,D,S
2021-05-27,510.0,TG,D,S
2021-05-28,300.0,TG,D,S
2021-05-29,468.0,TG,D,S
2021-05-30,0.0,TG,D,S
2021-05-31,555.0,TG,D,S
2021-06-01,657.0,TG,D,S
2021-06-02,477.0,TG,D,S
2021-06-03,580.0,TG,D,S
2021-06-04,720.0,TG,D,S
2021-06-05,841.0,TG,D,S
2021-06-06,0.0,TG,D,S
2021-06-07,578.0,TG,D,S
2021-06-08,120.0,TG,D,S
2021-06-09,573.0,TG,D,S
2021-06-10,610.0,TG,D,S
2021-06-11,438.0,TG,D,S
2021-06-12,297.0,TG,D,S
2021-06-13,0.0,TG,D,S
2021-06-14,340.0,TG,D,S
2021-06-15,276.0,TG,D,S
2021-06-16,552.0,TG,D,S
2021-06-17,615.0,TG,D,S
2021-06-18,490.0,TG,D,S
2021-06-19,0.0,TG,D,S
2021-06-20,0.0,TG,D,S
2021-06-21,354.0,TG,D,S
2021-06-22,520.0,TG,D,S
2021-06-23,180.0,TG,D,S
2021-06-24,907.0,TG,D,S
2021-06-25,570.0,TG,D,S
2021-06-26,198.0,TG,D,S
2021-06-27,0.0,TG,D,S
2021-06-28,480.0,TG,D,S
2021-06-29,700.0,TG,D,S
2021-06-30,600.0,TG,D,S
2021-07-01,444.0,TG,D,S
2021-07-02,369.0,TG,D,S
2021-07-03,760.0,TG,D,S
2021-07-04,0.0,TG,D,S
2021-07-05,345.0,TG,D,S
2021-07-06,399.0,TG,D,S
2021-07-07,636.0,TG,D,S
2021-07-08,339.0,TG,D,S
2021-07-09,813.0,TG,D,S
2021-07-10,0.0,TG,D,S
2021-07-11,0.0,TG,D,S
2021-07-12,864.0,TG,D,S
2021-07-13,558.0,TG,D,S
2021-07-14,1002.0,TG,D,S
2021-07-15,195.0,TG,D,S
2021-07-16,396.0,TG,D,S
2021-07-17,354.0,TG,D,S
2021-07-18,0.0,TG,D,S
2021-07-19,585.0,TG,D,S
2021-07-20,381.0,TG,D,S
2021-07-21,699.0,TG,D,S
2021-07-22,723.0,TG,D,S
2021-07-23,1137.0,TG,D,S
2021-07-24,1153.0,TG,D,S
2021-07-25,0.0,TG,D,S
2021-07-26,333.0,TG,D,S
2021-07-27,429.0,TG,D,S
2021-07-28,144.0,TG,D,S
2021-07-29,294.0,TG,D,S
2021-07-30,339.0,TG,D,S
2021-07-31,507.0,TG,D,S
2021-08-01,0.0,TG,D,S
2021-08-02,462.0,TG,D,S
2021-08-03,662.0,TG,D,S
2021-08-04,303.0,TG,D,S
2021-08-05,330.0,TG,D,S
2021-08-06,564.0,TG,D,S
2021-08-07,0.0,TG,D,S
2021-08-08,0.0,TG,D,S
2021-08-09,861.0,TG,D,S
2021-08-10,744.0,TG,D,S
2021-08-11,927.0,TG,D,S
2021-08-12,1914.0,TG,D,S
2021-08-13,1101.0,TG,D,S
2021-08-14,1445.0,TG,D,S
2021-08-15,0.0,TG,D,S
2021-08-16,954.0,TG,D,S
2021-08-17,1149.0,TG,D,S
2021-08-18,972.0,TG,D,S
2021-08-19,1740.0,TG,D,S
2021-08-20,798.0,TG,D,S
2021-08-21,945.0,TG,D,S
2021-08-22,0.0,TG,D,S
2021-08-23,1752.0,TG,D,S
2021-08-24,81.0,TG,D,S
2021-08-25,630.0,TG,D,S
2021-08-26,795.0,TG,D,S
2021-08-27,735.0,TG,D,S
2021-08-28,1450.0,TG,D,S
2021-08-29,0.0,TG,D,S
2021-08-30,852.0,TG,D,S
2021-08-31,1158.0,TG,D,S
2021-09-01,1310.0,TG,D,S
2021-09-02,1613.0,TG,D,S
2021-09-03,1152.0,TG,D,S
2021-09-04,1986.0,TG,D,S
2021-09-05,0.0,TG,D,S
2021-09-06,1318.0,TG,D,S
2021-09-07,2065.0,TG,D,S
2021-09-08,2174.0,TG,D,S
2021-09-09,4387.0,TG,D,S
2021-09-10,3222.0,TG,D,S
2021-09-11,4098.0,TG,D,S
2021-09-12,0.0,TG,D,S
2021-09-13,6624.0,TG,D,S
2021-09-14,3833.0,TG,D,S
2021-09-15,7112.0,TG,D,S
2021-09-16,10662.0,TG,D,S
2021-09-17,8011.0,TG,D,S
2021-09-18,4429.0,TG,D,S
2021-09-19,0.0,TG,D,S
2021-09-20,0.0,TG,D,S
2021-09-21,0.0,TG,D,S
2021-09-22,0.0,TG,D,S
2021-09-23,0.0,TG,D,S
2021-09-24,3610.0,TG,D,S
2021-09-25,2907.0,TG,D,S
2021-09-26,0.0,TG,D,S
2021-09-27,9609.0,TG,D,S
2021-09-28,6101.0,TG,D,S
2021-09-29,5888.0,TG,D,S
2021-09-30,4399.0,TG,D,S
2021-10-01,5634.0,TG,D,S
2021-10-02,2798.0,TG,D,S
2021-10-03,0.0,TG,D,S
2021-10-04,6792.0,TG,D,S
2021-10-05,3762.0,TG,D,S
2021-10-06,3984.0,TG,D,S
2021-10-07,13141.0,TG,D,S
2021-10-08,9263.0,TG,D,S
2021-10-09,10539.0,TG,D,S
2021-10-10,0.0,TG,D,S
2021-10-11,7189.0,TG,D,S
2021-10-12,10366.0,TG,D,S
2021-10-13,8509.0,TG,D,S
2021-10-14,10163.0,TG,D,S
2021-10-15,11332.0,TG,D,S
2021-10-16,10725.0,TG,D,S
2021-10-17,0.0,TG,D,S
2021-10-18,16138.0,TG,D,S
2021-10-19,14003.0,TG,D,S
2021-10-20,13523.0,TG,D,S
2021-10-21,15653.0,TG,D,S
2021-10-22,10633.0,TG,D,S
2021-10-23,15921.0,TG,D,S
2021-10-24,0.0,TG,D,S
2021-10-25,6448.0,TG,D,S
2021-10-26,4356.0,TG,D,S
2021-10-27,5355.0,TG,D,S
2021-10-28,6099.0,TG,D,S
2021-10-29,7796.0,TG,D,S
2021-10-30,5895.0,TG,D,S
2021-10-31,0.0,TG,D,S
2021-11-01,9885.0,TG,D,S
2021-11-02,4650.0,TG,D,S
2021-11-03,5453.0,TG,D,S
2021-11-04,4230.0,TG,D,S
2021-11-05,4548.0,TG,D,S
2021-11-06,5694.0,TG,D,S
2021-11-07,0.0,TG,D,S
2021-11-08,10303.0,TG,D,S
2021-11-09,4230.0,TG,D,S
2021-11-10,4360.0,TG,D,S
2021-11-11,4921.0,TG,D,S
2021-11-12,5540.0,TG,D,S
2021-11-13,4903.0,TG,D,S
2021-11-14,0.0,TG,D,S
2021-11-15,14860.0,TG,D,S
2021-11-16,13327.0,TG,D,S
2021-11-17,9045.0,TG,D,S
2021-11-18,9665.0,TG,D,S
2021-11-19,5105.0,TG,D,S
2021-11-20,6593.0,TG,D,S
2021-11-21,0.0,TG,D,S
2021-11-22,21088.0,TG,D,S
2021-11-23,7150.0,TG,D,S
2021-11-24,0.0,TG,D,S
2021-11-25,3268.0,TG,D,S
2021-11-26,6355.0,TG,D,S
2021-11-27,3967.0,TG,D,S
2021-11-28,0.0,TG,D,S
2021-11-29,8784.0,TG,D,S
2021-11-30,5194.0,TG,D,S
2021-12-01,6614.0,TG,D,S
2021-12-02,6580.0,TG,D,S
2021-12-03,8175.0,TG,D,S
2021-12-04,6885.0,TG,D,S
2021-12-05,0.0,TG,D,S
2021-12-06,12113.0,TG,D,S
2021-12-07,2685.0,TG,D,S
2021-12-08,4450.0,TG,D,S
2021-12-09,1968.0,TG,D,S
2021-12-10,4061.0,TG,D,S
2021-12-11,2556.0,TG,D,S
2021-12-12,0.0,TG,D,S
2021-12-13,27156.0,TG,D,S
2021-12-14,10061.0,TG,D,S
2021-12-15,6650.0,TG,D,S
2021-12-16,7324.0,TG,D,S
2021-12-17,1986.0,TG,D,S
2021-12-18,1705.0,TG,D,S
2021-12-19,0.0,TG,D,S
2021-12-20,8425.0,TG,D,S
2021-12-21,8022.5,TG,D,S
2021-12-22,12288.0,TG,D,S
2021-12-23,13533.5,TG,D,S
2021-12-24,17255.0,TG,D,S
2021-12-25,12183.0,TG,D,S
2021-12-26,0.0,TG,D,S
2021-12-27,9711.0,TG,D,S
2021-12-28,9500.0,TG,D,S
2021-12-29,23187.0,TG,D,S
2021-12-30,23483.0,TG,D,S
2021-12-31,21125.0,TG,D,S
2022-01-01,0.0,TG,D,S
2022-01-02,0.0,TG,D,S
2022-01-03,14705.0,TG,D,S
2022-01-04,7963.0,TG,D,S
2022-01-05,6805.0,TG,D,S
2022-01-06,8670.0,TG,D,S
2022-01-07,8808.0,TG,D,S
2022-01-08,8266.0,TG,D,S
2022-01-09,0.0,TG,D,S
2022-01-10,20756.0,TG,D,S
2022-01-11,18321.0,TG,D,S
2022-01-12,12808.0,TG,D,S
2022-01-13,5302.0,TG,D,S
2022-01-14,5230.0,TG,D,S
2022-01-15,5825.0,TG,D,S
2022-01-16,0.0,TG,D,S
2022-01-17,21012.0,TG,D,S
2022-01-18,18650.0,TG,D,S
2022-01-19,12351.0,TG,D,S
2022-01-20,10305.0,TG,D,S
2022-01-21,14795.0,TG,D,S
2022-01-22,11030.0,TG,D,S
2022-01-23,0.0,TG,D,S
2022-01-24,34759.0,TG,D,S
2022-01-25,30525.0,TG,D,S
2022-01-26,19887.0,TG,D,S
2022-01-27,8550.0,TG,D,S
2022-01-28,11748.0,TG,D,S
2022-01-29,16320.0,TG,D,S
2022-01-30,5825.0,TG,D,S
2022-01-31,0.0,TG,D,S
2022-02-01,0.0,TG,D,S
2022-02-02,0.0,TG,D,S
2022-02-03,0.0,TG,D,S
2022-02-04,11380.0,TG,D,S
2022-02-05,15732.0,TG,D,S
2022-02-06,0.0,TG,D,S
2022-02-07,30380.0,TG,D,S
2022-02-08,19662.0,TG,D,S
2022-02-09,2910.0,TG,D,S
2022-02-10,7065.0,TG,D,S
2022-02-11,14005.0,TG,D,S
2022-02-12,3780.0,TG,D,S
2022-02-13,0.0,TG,D,S
2022-02-14,20183.0,TG,D,S
2022-02-15,11297.0,TG,D,S
2022-02-16,11764.0,TG,D,S
2022-02-17,11880.0,TG,D,S
2022-02-18,8085.0,TG,D,S
2022-02-19,9824.0,TG,D,S
2022-02-20,0.0,TG,D,S
2022-02-21,18782.0,TG,D,S
2022-02-22,12568.0,TG,D,S
2022-02-23,7568.0,TG,D,S
2022-02-24,10408.0,TG,D,S
2022-02-25,3828.0,TG,D,S
2022-02-26,5566.0,TG,D,S
2022-02-27,0.0,TG,D,S
2022-02-28,12439.0,TG,D,S
2022-03-01,4665.0,TG,D,S
2022-03-02,3129.0,TG,D,S
2022-03-03,1368.0,TG,D,S
2022-03-04,3015.0,TG,D,S
2022-03-05,1356.0,TG,D,S
2022-03-06,0.0,TG,D,S
2022-03-07,4220.0,TG,D,S
2022-03-08,2529.0,TG,D,S
2022-03-09,4376.0,TG,D,S
2022-03-10,6472.0,TG,D,S
2022-03-11,6361.0,TG,D,S
2022-03-12,3818.0,TG,D,S
2022-03-13,0.0,TG,D,S
2022-03-14,5888.0,TG,D,S
2022-03-15,2806.0,TG,D,S
2022-03-16,3428.0,TG,D,S
2022-03-17,3646.0,TG,D,S
2022-03-18,4946.0,TG,D,S
2022-03-19,1676.0,TG,D,S
2022-03-20,0.0,TG,D,S
2022-03-21,2307.0,TG,D,S
2022-03-22,1800.0,TG,D,S
2022-03-23,1005.0,TG,D,S
2022-03-24,710.0,TG,D,S
